id,title,category,code,variant,stars,sources,notes,owned,wanted
1192,Tombi!,uncertain,SCES-01331,PAL,0,"Redump (paste)","Original. Danish chosen by language priority over English and others. Rev/Preview excluded/ignored.",false,false
1193,Tombi! 2,uncertain,SCES-02147,PAL,0,"Redump (paste)","Original (English). Other language versions removed.",false,false
1194,Tommi Mäkinen Rally,uncertain,SLES-01228,PAL,0,"Redump (paste)","Original (English). Other languages removed. Demo excluded.",false,false
1195,Tony Hawk's Pro Skater 3,uncertain,SLES-03645,PAL,0,"Redump (paste)","Original (English).",false,false
1196,Tony Hawk's Pro Skater 4,uncertain,SLES-03954,PAL,0,"Redump (paste)","Original (English). Platinum noted. Other language entries removed.",false,false
1197,Tony Hawk's Skateboarding,uncertain,SLES-02055,PAL,0,"Redump (paste)","Original (English). Platinum noted. Demo excluded.",false,false
1198,Top Gun: Fire at Will!,uncertain,SLES-00352,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1199,Toshinden 4,uncertain,SLES-02493,PAL,0,"Redump (paste)","Original (English).",false,false
1200,Total Drivin,uncertain,SLES-00307,PAL,0,"Redump (paste)","Original (English). Also known as M6 Turbo Racing.",false,false
1201,Total Eclipse Turbo,uncertain,SLES-00046,PAL,0,"Redump (paste)","Original (English).",false,false
1202,Total NBA '96,uncertain,SCES-00067,PAL,0,"Redump (paste)","Original (English).",false,false
1203,Total NBA '97,uncertain,SCES-00623,PAL,0,"Redump (paste)","Original (English). Promo noted.",false,false
1204,Toys,uncertain,SLES-04127,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1205,Transport Tycoon,uncertain,SLES-00262,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1206,Trap Runner,uncertain,SLES-01628,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1207,Trash It,uncertain,SLES-00256,PAL,0,"Redump (paste)","Original. English chosen (other languages removed). Also known as Trash-It.",false,false
1208,Treasures of the Deep,uncertain,SCES-00850,PAL,0,"Redump (paste)","Original (English). Other language versions removed; promo noted where applicable.",false,false
1209,Trick'n Snowboarder,uncertain,SLES-02304,PAL,0,"Redump (paste)","Original (English). White Label/Value Series noted.",false,false
1210,Trickshot,uncertain,SLES-04062,PAL,0,"Redump (paste)","Original (English).",false,false
1211,Triple Play Baseball 2000,uncertain,SLES-01791,PAL,0,"Redump (paste)","Original (English). Also known as Triple Play 2000.",false,false
1212,Truck Racing,uncertain,SLES-03953,PAL,0,"Redump (paste)","Original (English).",false,false
1213,Truck Rally,uncertain,SLES-04128,PAL,0,"Redump (paste)","Original (English).",false,false
1214,True Pinball,uncertain,SLES-00052,PAL,0,"Redump (paste)","Original (English). Platinum/Best of Infogrames/Value Series noted.",false,false
1215,Tunguska: Legend of Faith,uncertain,SLES-03298,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1216,Tunnel B1,uncertain,SLES-00322,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1217,Turnabout,uncertain,SLES-04005,PAL,0,"Redump (paste)","Original (English).",false,false
1218,Tweenies: Game Time,uncertain,SLES-03412,PAL,0,"Redump (paste)","Original (English).",false,false
1219,Twisted Metal,uncertain,SCES-00061,PAL,0,"Redump (paste)","Original (English).",false,false
1220,Twisted Metal: World Tour,uncertain,SCES-00567,PAL,0,"Redump (paste)","Original (English).",false,false
1221,Ubik,uncertain,SLES-00722,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1222,UEFA Challenge,uncertain,SLES-02806,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1223,UEFA Champions League: Season 1998/99,uncertain,SLES-01622,PAL,0,"Redump (paste)","Original (English). Other language entries removed.",false,false
1224,UEFA Champions League: Season 1999/2000,uncertain,SLES-02577,PAL,0,"Redump (paste)","Original (English). Other language entries removed; review code excluded.",false,false
1225,UEFA Champions League: Season 2000/2001,uncertain,SLES-03262,PAL,0,"Redump (paste)","Original (English). Other language entries removed.",false,false
1226,UEFA Euro 2000,uncertain,SLES-02704,PAL,0,"Redump (paste)","Original (English). Other language entries removed.",false,false
1227,UEFA Striker,uncertain,SLES-01733,PAL,0,"Redump (paste)","Original. English chosen (other languages removed). Best of Infogrames Sport noted.",false,false
1228,Ultimate Brain Games,uncertain,SLES-04024,PAL,0,"Redump (paste)","Original (English).",false,false
1229,Ultimate Fighting Championship,uncertain,SLES-02903,PAL,0,"Redump (paste)","Original (English).",false,false
1230,Um Jammer Lammy,uncertain,SCES-01753,PAL,0,"Redump (paste)","Original. English chosen (other languages removed).",false,false
1231,The Unholy War,uncertain,SLES-01300,PAL,0,"Redump (paste)","Original. English chosen (other languages removed). Demo excluded.",false,false
1232,Urban Chaos,uncertain,SLES-02071,PAL,0,"Redump (paste)","Original (English). Eidos Ricochet noted. Other language entries removed.",false,false
1233,US Racer,uncertain,SLES-03810,PAL,0,"Redump (paste)","Original. English chosen (other languages removed). Also known as USA Racer.",false,false
1234,V-Ball: Beach Volley Heroes,uncertain,SLES-00846,PAL,0,"Redump (paste)","Europe original (English).",false,false
1235,V-Rally: 97 Championship Edition,uncertain,SLES-00250,PAL,0,"Redump (paste)","Europe original (kept base entry; rev/platinum variants omitted).",false,false
1236,V-Rally 2: Championship Edition,uncertain,SLES-01907,PAL,0,"Redump (paste)","Europe original (English). Demo omitted.",false,false
1237,V-Tennis,uncertain,SLES-00285,PAL,0,"Redump (paste)","Europe original (English).",false,false
1238,V.I.P.,uncertain,SLES-03681,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1239,V2000,uncertain,SLES-00545,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed). Demo omitted.",false,false
1240,Vagrant Story,uncertain,SLES-02754,PAL,0,"Redump (paste)","Europe original (English). Other languages removed.",false,false
1241,Vampire Hunter D,uncertain,SLES-02731,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1242,Vandal Hearts,uncertain,SLES-00204,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1243,Vandal Hearts II,uncertain,SLES-02469,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1244,Vanishing Point,uncertain,SLES-02534,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1245,Vegas Casino,uncertain,SLES-02918,PAL,0,"Redump (paste)","Europe original (English). Pocket Price Midas/Value Series noted.",false,false
1246,Versailles: A Game of Intrigue,uncertain,SLES-01293,PAL,0,"Redump (paste)","Europe original (English). Other languages removed.",false,false
1247,Vib-Ribbon,uncertain,SCES-02873,PAL,0,"Redump (paste)","Europe original/press kit kept; review omitted. English chosen (other languages removed).",false,false
1248,Victory Boxing 2,uncertain,SLES-01393,PAL,0,"Redump (paste)","Europe original (English). Demo omitted.",false,false
1249,Victory Boxing Challenger,uncertain,SLES-02727,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1250,Victory Boxing '97,uncertain,SLES-00180,PAL,0,"Redump (paste)","Europe original (English).",false,false
1251,Victory Boxing Contender,uncertain,SLES-03599,PAL,0,"Redump (paste)","Europe white label (English).",false,false
1252,Viewpoint,uncertain,SLES-00123,PAL,0,"Redump (paste)","Europe original (English).",false,false
1253,Vigilante 8,uncertain,SLES-01212,PAL,0,"Redump (paste)","Europe original (English). Other languages removed; demo omitted.",false,false
1254,Vigilante 8: 2nd Offense,uncertain,SLES-02162,PAL,0,"Redump (paste)","Europe original (English).",false,false
1255,Vil du bli millionær?,uncertain,SLES-03484,PAL,0,"Redump (paste)","Norway original (Norwegian).",false,false
1256,Viper,uncertain,SLES-01302,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1257,Virtual Golf,uncertain,SLES-00264,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1258,Virtual Kasparov,uncertain,SLES-03288,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1259,Virtual Pool,uncertain,SLES-00234,PAL,0,"Redump (paste)","Europe original (English).",false,false
1260,Virus: It Is Aware,uncertain,SLES-01317,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1261,Viva Football,uncertain,SLES-00761,PAL,0,"Redump (paste)","Europe original (kept base entry; rev variants & demo omitted). English chosen (other languages removed).",false,false
1262,VMX Racing,uncertain,SLES-00552,PAL,0,"Redump (paste)","Europe original (English).",false,false
1263,VR Baseball '97,uncertain,SLES-00169,PAL,0,"Redump (paste)","Europe original (English).",false,false
1264,VR Baseball 99,uncertain,SLES-01325,PAL,0,"Redump (paste)","Europe original (English).",false,false
1265,VR Sports Powerboat Racing,uncertain,SLES-00931,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed). Demo omitted.",false,false
1266,Vs.,uncertain,SLES-01104,PAL,0,"Redump (paste)","Europe original/promo (English).",false,false
1267,Wacky Races,uncertain,SLES-02468,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1268,Walt Disney World Quest: Magical Racing Tour,uncertain,SLES-02733,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed; Nordic languages noted in source).",false,false
1269,Walt Disney's The Jungle Book: Groove Party,uncertain,SCES-03020,PAL,0,"Redump (paste)","Europe original (English). Other language editions omitted.",false,false
1270,Wanted,uncertain,SLES-04158,PAL,0,"Redump (paste)","Europe original (English).",false,false
1271,War Gods,uncertain,SLES-00538,PAL,0,"Redump (paste)","Europe original (English).",false,false
1272,WarCraft II: The Dark Saga,uncertain,SLES-00878,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1273,WarGames: Defcon 1,uncertain,SLES-00978,PAL,0,"Redump (paste)","Europe original. Kept base entry (extra language variant omitted).",false,false
1274,Warhammer: Dark Omen,uncertain,SLES-01159,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1275,Warhammer: Shadow of the Horned Rat,uncertain,SLES-00028,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1276,Warhawk: The Red Mercury Missions,uncertain,SCES-00062,PAL,0,"Redump (paste)","Europe original (English).",false,false
1277,Warm Up! GP 2001,uncertain,SLES-03247,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1278,Warpath: Jurassic Park,uncertain,SLES-02253,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1279,Warriors of Might and Magic,uncertain,SLES-03263,PAL,0,"Redump (paste)","Europe original (kept one entry; duplicate language-split entry omitted).",false,false
1280,Warzone 2100,uncertain,SLES-00937,PAL,0,"Redump (paste)","Europe original (English). Other language entries omitted; demo omitted.",false,false
1281,Wayne Gretzky's 3D Hockey '98,uncertain,SLES-01160,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1282,WCW Backstage Assault,uncertain,SLES-03168,PAL,0,"Redump (paste)","Europe original (English).",false,false
1283,WCW Mayhem,uncertain,SLES-02193,PAL,0,"Redump (paste)","Europe original (English).",false,false
1284,WCW Nitro,uncertain,SLES-01137,PAL,0,"Redump (paste)","Europe original (English). Demo omitted.",false,false
1285,WCW vs. the World,uncertain,SLES-00763,PAL,0,"Redump (paste)","Europe original (English).",false,false
1286,WCW/nWo Thunder,uncertain,SLES-01663,PAL,0,"Redump (paste)","Europe original (English).",false,false
1287,The Weakest Link,uncertain,SLES-03551,PAL,0,"Redump (paste)","Europe original (English).",false,false
1288,Westlife: Fan-O-Mania,uncertain,SLES-03806,PAL,0,"Redump (paste)","Europe original (English).",false,false
1289,Whizz,uncertain,SLES-00141,PAL,0,"Redump (paste)","Europe original (English).",false,false
1290,Who Wants to Be a Millionaire,uncertain,SLES-02988,PAL,0,"Redump (paste)","Europe original (English).",false,false
1291,Who Wants to Be a Millionaire: 2nd Edition,uncertain,SLES-03589,PAL,0,"Redump (paste)","Europe original (English).",false,false
1292,Who Wants to Be a Millionaire: Junior,uncertain,SLES-03592,PAL,0,"Redump (paste)","Europe original (English).",false,false
1293,Wild 9,uncertain,SLES-01333,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed). Demo omitted.",false,false
1294,Wild Arms,uncertain,SCES-00321,PAL,0,"Redump (paste)","Europe original (English). Review omitted; other languages removed.",false,false
1295,Wild Rapids,uncertain,SLES-02631,PAL,0,"Redump (paste)","Europe original (English).",false,false
1296,Williams Arcade's Greatest Hits,uncertain,SLES-00323,PAL,0,"Redump (paste)","Europe original (English).",false,false
1297,Windsurfers Paradise,uncertain,SLES-03329,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1298,Wing Commander III: Heart of the Tiger,uncertain,SLES-00074,PAL,0,"Redump (paste)","Europe original (Disc set kept as one title; non-English editions omitted).",false,false
1299,Wing Commander IV: The Price of Freedom,uncertain,SLES-00659,PAL,0,"Redump (paste)","Europe original (Disc set kept as one title; non-English editions omitted).",false,false
1300,Wing Over,uncertain,SLES-00540,PAL,0,"Redump (paste)","Europe original (English).",false,false
1301,Wing Over 2,uncertain,SLES-01375,PAL,0,"Redump (paste)","Europe original (English).",false,false
1302,Winky the Little Bear,uncertain,SLES-04070,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1303,Wip3out,uncertain,SCES-01909,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed). Demo omitted.",false,false
1304,WipEout,uncertain,SCES-00010,PAL,0,"Redump (paste)","Europe original (kept base entry; rev/platinum variant omitted).",false,false
1305,WipEout 2097,uncertain,SLES-00327,PAL,0,"Redump (paste)","Europe original (English). Demo omitted.",false,false
1306,WipEout 3: Special Edition,uncertain,SCES-02845,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1307,Woody Woodpecker Racing,uncertain,SLES-02972,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1308,World Championship Snooker,uncertain,SLES-02196,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1309,World Cup 98,uncertain,SLES-01265,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1310,World Cup Golf: Professional Edition,uncertain,SLES-00088,PAL,0,"Redump (paste)","Europe original (English). Other languages removed.",false,false
1311,World Destruction League: Thunder Tanks,uncertain,SLES-03232,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1312,World Destruction League: WarJetz,uncertain,SLES-03359,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1313,World League Basketball,uncertain,SLES-00626,PAL,0,"Redump (paste)","Europe original (English).",false,false
1314,World League Soccer '98,uncertain,SLES-00717,PAL,0,"Redump (paste)","Europe original (English). Other languages & demo omitted.",false,false
1315,World Tennis Stars,uncertain,SLES-04039,PAL,0,"Redump (paste)","Europe original (English).",false,false
1316,World's Scariest Police Chases,uncertain,SLES-03425,PAL,0,"Redump (paste)","Europe original (English).",false,false
1317,Worms,uncertain,SLES-00119,PAL,0,"Redump (paste)","Europe original (English). Best of Infogrames noted.",false,false
1318,Worms Armageddon,uncertain,SLES-02217,PAL,0,"Redump (paste)","Europe original (English). Other language variant omitted.",false,false
1319,Worms Pinball,uncertain,SLES-00483,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1320,Worms World Party,uncertain,SLES-03804,PAL,0,"Redump (paste)","Europe original. Review omitted. English chosen (other languages removed).",false,false
1321,WRC: FIA World Rally Championship Arcade,uncertain,SCES-03907,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed; multi-language noted in source).",false,false
1322,Wreckin Crew: Drive Dangerously,uncertain,SLES-00489,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1323,Wu-Tang: Taste the Pain,uncertain,SLES-02170,PAL,0,"Redump (paste)","Europe original (English). Other languages & demo omitted.",false,false
1324,WWF Attitude,uncertain,SLES-01980,PAL,0,"Redump (paste)","Europe original (English).",false,false
1325,WWF In Your House,uncertain,SLES-00286,PAL,0,"Redump (paste)","Europe original (English).",false,false
1326,WWF SmackDown!,uncertain,SLES-02619,PAL,0,"Redump (paste)","Europe original (English). Demo omitted.",false,false
1327,WWF SmackDown! 2: Know Your Role,uncertain,SLES-03251,PAL,0,"Redump (paste)","Europe original (English).",false,false
1328,WWF War Zone,uncertain,SLES-00804,PAL,0,"Redump (paste)","Europe original (English).",false,false
1329,WWF WrestleMania: The Arcade Game,uncertain,SLES-00103,PAL,0,"Redump (paste)","Europe original (English).",false,false
1330,X Games Pro Boarder,uncertain,SCES-01556,PAL,0,"Redump (paste)","Europe original (kept base entry; rev omitted). English chosen (other languages removed).",false,false
1331,X-Bladez: Inline Skater,uncertain,SLES-03815,PAL,0,"Redump (paste)","Europe original (English).",false,false
1332,X-COM: Enemy Unknown,uncertain,SLES-00054,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1333,X-COM: Terror from the Deep,uncertain,SLES-00077,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1334,The X-Files,uncertain,SCES-01566,PAL,0,"Redump (paste)","Multi-disc set (4 discs) kept as one title; non-FR language editions omitted.",false,false
1335,X-Men vs. Street Fighter,uncertain,SLES-01247,PAL,0,"Redump (paste)","Europe original (English).",false,false
1336,X-Men: Children of the Atom,uncertain,SLES-00198,PAL,0,"Redump (paste)","Europe original (English).",false,false
1337,X-Men: Mutant Academy,uncertain,SLES-02865,PAL,0,"Redump (paste)","Europe original/promo (English). Other languages omitted.",false,false
1338,X-Men: Mutant Academy 2,uncertain,SLES-03630,PAL,0,"Redump (paste)","Europe original (English).",false,false
1339,X'treme Roller,uncertain,SLES-03433,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1340,X2: No Relief,uncertain,SLES-00455,PAL,0,"Redump (paste)","Europe original (English).",false,false
1341,Xena: Warrior Princess,uncertain,SLES-02265,PAL,0,"Redump (paste)","Europe original (kept original; beta + other languages omitted).",false,false
1342,Xenocracy: The Ultimate Solar War,uncertain,SLES-00811,PAL,0,"Redump (paste)","Europe original (English). Other languages omitted.",false,false
1343,Xevious 3D/G+,uncertain,SCES-00736,PAL,0,"Redump (paste)","Europe original (English).",false,false
1344,XS Airboat Racing,uncertain,SLES-04101,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1345,XS Junior League Soccer,uncertain,SLES-04120,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1346,XS Moto,uncertain,SLES-04095,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1347,Yeh Yeh Tennis,uncertain,SLES-02272,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1348,Yetisports Deluxe,uncertain,SLES-04164,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1349,Yetisports World Tour,uncertain,SLES-04170,PAL,0,"Redump (paste)","Europe original. English chosen (other languages removed).",false,false
1350,You Don't Know Jack,uncertain,SLES-03499,PAL,0,"Redump (paste)","Germany original (German).",false,false
1351,YoYo's Puzzle Park,uncertain,SLES-01784,PAL,0,"Redump (paste)","Europe original (English).",false,false
1352,Yu-Gi-Oh! Forbidden Memories,uncertain,SLES-03947,PAL,0,"Redump (paste)","Europe original (English). Other languages omitted.",false,false
1353,Yusha: Heaven's Gate,uncertain,SLES-00713,PAL,0,"Redump (paste)","Europe original (English).",false,false
1354,Z,uncertain,SCES-00600,PAL,0,"Redump (paste)","Europe original (English). Other languages omitted.",false,false
1355,Zero Divide,uncertain,SLES-00159,PAL,0,"Redump (paste)","Europe original (English).",false,false
1356,Zero Divide 2: The Secret Wish,uncertain,SCES-01094,PAL,0,"Redump (paste)","Europe original (English). Preview & other languages omitted.",false,false
1357,Final Fantasy VIII,uncertain,SLES-02080,PAL,0,"Redump","Europe original (4-disc set: 02080/12080/22080/32080). English version.",false,false
1358,Final Fantasy Anthology,uncertain,SLES-02966,PAL,0,"Redump","Europe original (contains Final Fantasy IV & V). English version.",false,false
1359,Final Fantasy VI,uncertain,SLES-03236,PAL,0,"Redump","Europe original (2-disc set). English version.",false,false
